Linear regression,Lasso,Ridge,Elastic Net
0.668045449777,0.65453447949,0.66804843346,0.661742286133
0.668045449777,0.65453447949,0.66804843346,0.661742286133
0.231715917587,0.186719894409,0.191315174103,0.191742897034
