Quad regression,Quad Lasso,Quad Ridge,Quad Elastic Net
0.636819418513,0.564978386565,0.583849954339,0.573240276619
0.636819418513,0.564978386565,0.583849954339,0.573240276619
0.0370140075684,0.163459062576,0.0237400531769,0.114789009094
